gameid,gamedate,home_teamid,away_teamid,home_win_avg_prev5,away_win_avg_prev5,home_points_avg_prev5,away_points_avg_prev5,home_opponent_points_avg_prev5,away_opponent_points_avg_prev5,home_assists_avg_prev5,away_assists_avg_prev5,home_blocks_avg_prev5,away_blocks_avg_prev5,home_steals_avg_prev5,away_steals_avg_prev5,home_fieldgoalsattempted_avg_prev5,away_fieldgoalsattempted_avg_prev5,home_fieldgoalspercentage_avg_prev5,away_fieldgoalspercentage_avg_prev5,home_threepointersattempted_avg_prev5,away_threepointersattempted_avg_prev5,home_threepointerspercentage_avg_prev5,away_threepointerspercentage_avg_prev5,home_freethrowsattempted_avg_prev5,away_freethrowsattempted_avg_prev5,home_freethrowspercentage_avg_prev5,away_freethrowspercentage_avg_prev5,home_reboundstotal_avg_prev5,away_reboundstotal_avg_prev5,home_foulspersonal_avg_prev5,away_foulspersonal_avg_prev5,home_turnovers_avg_prev5,away_turnovers_avg_prev5
22401017,2025-03-21,1610612760,1610612766,0.8,0.4,126.2,109.6,112,118,29.2,28,7.8,5.4,9.4,7.2,93,89.2,0.488,0.4506,42.4,38.4,0.40700000000000003,0.3498,21,18.2,0.8552,0.8532,48,44.6,15.8,18,10.2,17.6
22401019,2025-03-21,1610612742,1610612765,0,0.6,113.4,117.4,126.2,108.8,26.4,24.8,2.8,6.2,6.2,7.6,87.8,86.6,0.4662,0.5058,36.6,28.8,0.3218,0.32280000000000003,23.8,26.8,0.8344000000000001,0.7657999999999999,38.4,45.8,16.2,22.4,11.4,14
22401023,2025-03-21,1610612746,1610612763,1,0.4,119.8,114.6,110.6,118.2,24.2,25.4,5.2,6.8,8.6,9.4,85.2,95.8,0.5108,0.4468,32.6,33.8,0.4176,0.34620000000000006,24,21.6,0.82,0.8182,42.6,48.2,18.8,22,11.4,12.6
22401020,2025-03-21,1610612762,1610612738,0.2,0.8,111.8,110,123,105.2,26.4,25,3,4.4,6,6.8,89,85.8,0.4524,0.4654,38.4,48.4,0.3404,0.3778,23.2,14,0.7626000000000001,0.852,45,39.8,18.8,15.6,18.2,12.4
22401021,2025-03-21,1610612756,1610612739,0.8,0.6,119,120.2,109.8,119.2,31.2,25.2,4.6,2.2,7,8,85.4,85.2,0.49420000000000003,0.48019999999999996,39.6,41.4,0.43360000000000004,0.36479999999999996,20,29.4,0.8766,0.7704,45.6,39.6,17,17.2,12.6,12.6
22401018,2025-03-21,1610612759,1610612755,0.6,0.2,125.6,119,122.8,130.4,28.4,22.8,3.6,4.8,9.6,10,91.4,93.8,0.5044,0.4654,39.2,43.8,0.41059999999999997,0.3552,23,21.4,0.7504,0.748,42,37.2,19.4,18.2,12.2,11.6
22401026,2025-03-22,1610612752,1610612764,0.8,0.4,118,111.8,114.6,120.4,26.8,27.2,5.6,6.4,7.6,7.8,93,94.8,0.4928,0.42779999999999996,31.6,44.8,0.3616,0.358,19.4,18.2,0.8208,0.8168,43.8,48.2,16.2,20,14,13.8
22401028,2025-03-22,1610612747,1610612741,0.8,0.6,113,117.6,109.2,113.2,26,28.2,4.2,4.4,7.8,8,85,90.8,0.46259999999999996,0.48340000000000005,40.6,39.6,0.3644,0.35300000000000004,26.2,19.2,0.7314,0.825,45.6,43.2,20.4,17.8,14,10.8
22401025,2025-03-22,1610612737,1610612744,0.8,0.8,119.4,118.8,118,112.6,28,30.6,6.4,5.2,8,7,93,88.8,0.47539999999999993,0.4628,34,41.2,0.3388,0.3588,21.8,25.6,0.859,0.8482000000000001,45.2,46,18,18.6,14,12.4
22401027,2025-03-22,1610612758,1610612749,0.6,0.6,120.4,116.8,122.2,109.2,27.8,27,4.2,3.4,7.4,7.8,89.4,86,0.48679999999999995,0.47919999999999996,37.4,37,0.4142,0.32980000000000004,22.8,27.6,0.7818,0.7808,40.6,44.4,19.8,16,11.6,12
22401024,2025-03-22,1610612754,1610612751,1,0,119.4,102.2,111.6,107.8,29,24.8,5.2,5.2,8.2,8.2,84.6,90.2,0.5102,0.42800000000000005,38.2,44.6,0.377,0.3074,22.8,16.4,0.82,0.721,40.8,42.2,20.4,21.8,12.6,11.2
22401036,2025-03-23,1610612746,1610612760,1,1,119.8,123.6,109.4,111.8,24.2,25.4,6.6,4.6,6.6,7.6,82.2,89.6,0.5252,0.5078,32.4,36,0.4434,0.3678,24.8,24.2,0.7905999999999999,0.7984,42,44.4,18.6,19,11,11.2
22401031,2025-03-23,1610612737,1610612755,0.8,0.2,119.4,118.4,117.4,129.6,29,23,6.2,5,8,10.4,91.4,91.8,0.483,0.47800000000000004,35.2,42.8,0.3556,0.3546,21.8,21.4,0.8256,0.7380000000000001,45.8,37.4,19.4,18.2,15.2,12.8
22401033,2025-03-23,1610612761,1610612759,0.6,0.2,114.6,114.4,109.4,124.6,27.4,28.6,3.8,4,8.8,9.4,98.2,92.2,0.42919999999999997,0.4726,38.8,38.2,0.3136,0.3222,24.2,21.6,0.7742,0.7152,53.8,40,19,16.4,13.4,11.6
22401032,2025-03-23,1610612748,1610612766,0,0.4,101.6,112.4,109,120.6,23.6,30.2,4,4.6,9.2,7,81.4,87.4,0.4796,0.46900000000000003,31.6,38.6,0.36260000000000003,0.3874,16.6,17.2,0.7384000000000001,0.8865999999999999,36.8,40.4,15,17.6,15.2,16
22401029,2025-03-23,1610612765,1610612740,0.4,0.2,117.8,111.8,114.6,130,28.8,28,6.4,3.8,8.6,7.2,89.6,88.2,0.479,0.5016,33.2,32.6,0.3862,0.3528,24.6,18.4,0.7772,0.6822,46,42,22.6,19.8,14.8,15
22401034,2025-03-23,1610612757,1610612738,0.8,0.8,114.6,109.4,104.2,104.2,24.2,23.8,5.6,4,9.2,8.8,92,87.4,0.4468,0.46159999999999995,43.8,47.8,0.3764,0.3556,21.6,14.2,0.7534000000000001,0.8404,51.2,39.6,16.6,15.4,17,12.4
22401035,2025-03-23,1610612745,1610612743,1,0.4,120.4,114.8,107,121.4,26.2,27,4.8,4.8,6.4,7.8,97.4,87.6,0.45760000000000006,0.491,41.8,35.2,0.381,0.3802,21,21.4,0.7228,0.7408000000000001,56,44,19,20.4,12.8,15.4
22401030,2025-03-23,1610612762,1610612739,0,0.4,108.2,119,124,120.4,24.2,26.8,2.6,2.4,6.8,8.8,87.4,88.8,0.4406,0.4854,38.4,43.6,0.3404,0.37560000000000004,22.8,22,0.784,0.759,40.6,39.4,19.6,15.8,17.6,12.2
22401043,2025-03-24,1610612756,1610612749,1,0.6,124,113.2,109,107.4,33,24.8,3.8,2.8,7.8,7.8,87.8,85.4,0.5110000000000001,0.4828,39.6,35.4,0.462,0.34700000000000003,17.8,24.6,0.9187999999999998,0.7336,43.4,42.4,17,15.6,11.2,11.2
22401037,2025-03-24,1610612754,1610612750,1,0.8,115.6,115.6,109.8,104.8,28.6,29.8,5.6,4,7.8,11.4,84,90.8,0.495,0.46419999999999995,36.4,47.6,0.35340000000000005,0.40859999999999996,23.4,17.4,0.8486,0.6858000000000001,42.4,41.8,22,15,13.2,9.6
22401040,2025-03-24,1610612751,1610612742,0.4,0.2,113.4,116.6,115.8,132,27.8,24.4,4.2,2.2,8.2,7.2,88.8,89.8,0.45519999999999994,0.5018,37.6,31.6,0.4034000000000001,0.3652,22.2,20.2,0.7784,0.7295999999999999,41.8,35.2,20.4,16,12.6,11.2
22401039,2025-03-24,1610612764,1610612761,0.4,0.4,111.8,109,114.8,116.4,26.2,27.4,7.2,4,9,7.8,84.4,86,0.4574,0.4566,38.4,30.8,0.37160000000000004,0.36140000000000005,26.6,26.4,0.7851999999999999,0.7628,41.2,46,20.2,22.4,16,17.4
22401038,2025-03-24,1610612753,1610612747,0,0.2,112.2,112.8,116,115.8,23.4,25.2,4.6,4,8.2,7.6,83.6,90,0.46840000000000004,0.4574,30.6,40.2,0.3346,0.39299999999999996,28.6,18.4,0.8188000000000001,0.7836000000000001,38,42.4,23.8,21,14,11.2
22401041,2025-03-24,1610612740,1610612755,0.2,0.2,100.4,121.2,115.2,132.4,23.2,24,6,3.6,6.2,9.4,83.6,90.8,0.42140000000000005,0.4806,29.8,42.6,0.3398,0.3794,25.8,24.4,0.7768,0.744,41,36.8,16.2,17.8,15.4,13.6
22401042,2025-03-24,1610612743,1610612741,0.6,0.6,122.8,124,123.6,114.4,32.6,31,5.6,4.6,8.2,10.2,90.6,92.4,0.495,0.509,34,39.4,0.37460000000000004,0.39320000000000005,25,18,0.7952000000000001,0.798,41.4,41.4,17.4,18.2,12.2,10.8
22401044,2025-03-24,1610612758,1610612738,0.4,0.8,116.6,113,123.2,107.2,25.8,25.2,3.8,4.4,7,8.2,88.4,86.4,0.475,0.476,37.4,47.6,0.37220000000000003,0.3888,23.4,15.4,0.8099999999999999,0.7832,39.2,39.4,20,15,11.6,11.4
22401045,2025-03-25,1610612766,1610612753,0.4,0.6,109.8,107.2,115.4,103.2,26,20.8,3.6,5.6,4.4,9.2,91.4,87,0.4537999999999999,0.4384,35,33.2,0.35259999999999997,0.3794,18.6,22.2,0.8002,0.8230000000000001,48.2,42.8,20,19.6,12.6,10.8
22401050,2025-03-25,1610612762,1610612763,0,0.4,102.2,111.6,122.4,118,22.2,25.4,2.8,6.4,6.8,9.4,86,96.4,0.4168,0.4396,39.6,35.8,0.3316,0.3468,23,18,0.7532,0.8018000000000001,42.8,48.8,21.6,20.8,19,12
22401052,2025-03-25,1610612758,1610612760,0.4,1,114.8,115,119.2,105.6,26.8,24.2,3.2,5,7,8,88.4,87.8,0.48179999999999995,0.47919999999999996,35.4,34.2,0.38,0.35,20.4,24.2,0.8044,0.7984000000000001,40.8,43.8,19.6,20.2,11.2,11.6
22401047,2025-03-25,1610612748,1610612744,0.2,0.6,105.6,117.6,109,114.4,24.2,31,4.2,4.6,9.8,7,80.8,89.8,0.5024,0.46440000000000003,31.2,39.8,0.38079999999999997,0.3586,16.6,24,0.7584,0.8334000000000001,34,46,14.6,18.2,14,11.8
22401048,2025-03-25,1610612752,1610612742,0.8,0.4,112.6,119.2,105.6,124.8,27,25.2,5.2,1.8,9,6.6,92.4,87.6,0.4748,0.5226000000000001,33.4,30,0.35119999999999996,0.36319999999999997,17.4,21.4,0.8141999999999999,0.7996000000000001,45.8,37.4,15,16.4,13.4,11.2
22401049,2025-03-25,1610612745,1610612737,0.8,0.4,123.2,127.4,113.4,126.8,27.2,32.2,5.4,7.8,6.4,10.8,97.4,94,0.4666,0.5167999999999999,40,36,0.37140000000000006,0.39859999999999995,24.2,22,0.7300000000000001,0.7192000000000001,52.4,39.2,19.4,20.4,10.2,12.6
22401046,2025-03-25,1610612765,1610612759,0.6,0.4,121.2,118.4,113.8,120.6,27.6,28.2,6.2,4.4,6.8,9.6,87,90.8,0.4974,0.4862,31.2,38,0.4176,0.3284,28,24.4,0.7744000000000001,0.7283999999999999,44,40.2,22.2,15.4,14,10.4
22401051,2025-03-25,1610612757,1610612739,0.8,0.4,115.2,120.6,107.2,118.6,25,27.4,5,3.4,9.2,8.4,91.6,90.4,0.4558,0.48840000000000006,44.8,43.8,0.3762,0.34060000000000007,19.8,24.4,0.7629999999999999,0.7366,48.4,40.8,15.2,16,14.8,10.4
22401056,2025-03-26,1610612752,1610612746,0.8,0.4,115.6,115.8,106,111.2,29.4,27.6,4.6,3.4,8.8,9.6,88.8,85,0.508,0.5178,29.4,33,0.3674,0.3665999999999999,19,21.2,0.8076000000000001,0.7741999999999999,42.2,39.2,16.2,17,14,11.6
22401053,2025-03-26,1610612755,1610612764,0.4,0.4,112.8,111.6,122.8,121,22.6,26.4,5.8,5,8.6,8.6,90.6,91.4,0.44980000000000003,0.44399999999999995,38.6,41,0.3538,0.36100000000000004,23.4,19,0.7676,0.8042,44.6,45.6,19.8,20.6,13.8,16.2
22401055,2025-03-26,1610612754,1610612747,1,0,116.4,109.4,110,119.4,27.8,23.6,5.4,2.4,7.8,6,85.6,88.8,0.4904,0.45,35,38.4,0.3466,0.3776,24.2,19,0.8486,0.7727999999999999,44.6,42.4,20.6,21,13.2,11.6
22401057,2025-03-26,1610612743,1610612749,0.4,0.4,123.4,109,127.4,104.8,33.8,24.2,5.8,2.6,8.2,8.6,92.6,82.8,0.49779999999999996,0.47000000000000003,34.2,35.8,0.3672,0.34920000000000007,23.8,25.8,0.7686,0.715,42.6,39.4,17.8,16.2,12,9.8
22401054,2025-03-26,1610612751,1610612761,0.4,0.4,113.2,108.6,115.6,114.6,29.8,27.4,4.2,3.6,7,8.6,87,90.2,0.475,0.44279999999999997,38.4,32,0.4218,0.337,19.6,24.8,0.7508,0.7624000000000001,40.2,48.4,18.8,22,12,15.8
22401058,2025-03-26,1610612756,1610612738,1,1,121.8,116.2,106.8,102.8,31.8,26.6,4,5,7.2,8.2,88.2,88.4,0.5035999999999999,0.48460000000000003,40,47.8,0.4574,0.379,16,16.4,0.9262,0.7698,46.4,42,17.2,14.8,12.2,10
22401064,2025-03-27,1610612760,1610612763,0.8,0.4,127,115.2,107.6,116.4,28.8,27.4,8,4.8,9.2,9,92.4,94.8,0.5038,0.4514,42.8,40.6,0.42279999999999995,0.3594,19,18.4,0.8186,0.8046000000000001,46.8,47.4,14.8,21,9,11.4
22401065,2025-03-27,1610612762,1610612745,0,0.6,101.6,111.4,123.6,111,23.2,21.4,3.2,4.4,6.6,10.2,85.2,89,0.41859999999999997,0.47879999999999995,41.4,31.4,0.35200000000000004,0.3762,21,22.8,0.7542000000000001,0.63,40.2,48,20.2,18.2,16.2,15.8
22401063,2025-03-27,1610612741,1610612747,0.6,0.2,119.2,113.2,117.8,121,30.6,25.2,4.2,2.8,7.6,5.8,97.8,87.2,0.4668,0.46420000000000006,41,38,0.3256,0.397,18.6,21,0.7604000000000001,0.8192,47.8,42,16.8,22,12,12
22401059,2025-03-27,1610612739,1610612759,0.8,0.4,117.2,116.4,114.2,121.4,24.4,26.8,3.8,3.8,7.6,9,93.6,89,0.4448,0.4748,43,39,0.3056,0.3562,27.4,24.2,0.752,0.7455999999999999,49.4,40.2,20.6,16.4,13.4,10.8
22401066,2025-03-27,1610612758,1610612757,0.2,0.2,109.4,115,119,120,26.2,23.2,3.2,3.8,6.8,6.6,89,94.2,0.4586,0.4508,36.6,40,0.38020000000000004,0.3358,16.8,21.2,0.8044,0.7762,40.4,48.4,18.4,16.8,11,14.6
22401060,2025-03-27,1610612753,1610612742,0.2,0.2,112.8,115.2,113,124.6,23.8,24,4.6,2,7.6,7.4,82.8,86,0.466,0.5234,33,26.2,0.33100000000000007,0.3632,29.6,20.4,0.8284,0.7876,37.4,36,22.4,16,12,12.4
22401061,2025-03-27,1610612764,1610612754,0.4,0.4,112.4,116.8,116.4,119.4,26,29.4,8.2,4.8,8.8,9.6,84.4,95.4,0.4574,0.4600000000000001,38,37.6,0.36939999999999995,0.3386,28,20.6,0.7796000000000001,0.7848,42.4,41,19.8,18.2,16.6,13
22401062,2025-03-27,1610612748,1610612737,0.4,0.4,107.2,120.6,102.4,121.2,24,30,4.6,6,8.6,10,79.4,92.6,0.5188,0.5002,28.8,38.2,0.4412,0.3862,16.2,18,0.7655999999999998,0.7554000000000001,36.6,38.2,14.2,19.8,15,13
22401069,2025-03-28,1610612761,1610612766,0.6,0.4,112.2,114.2,111.8,124.4,27.4,30,4.2,5,8.4,7.4,100,85.2,0.404,0.4816,40,39.8,0.3344,0.4022,23.6,17.2,0.7626,0.9328,55,37.2,20.4,17.4,14.4,16.8
22401073,2025-03-28,1610612743,1610612762,0.4,0,119,111.2,122.6,121.6,32,24.4,6,5.2,7.8,6,91.2,90.4,0.48900000000000005,0.44720000000000004,33.6,37.4,0.34859999999999997,0.332,24.6,25,0.7312000000000001,0.7315999999999999,44.2,50.4,15.8,17.8,12,19.6
22401072,2025-03-28,1610612740,1610612744,0.4,0.6,103.4,111,113.2,111.6,27,28.4,5.6,4,6.6,7.2,84.4,86.4,0.44560000000000005,0.45199999999999996,31.4,39,0.359,0.34879999999999994,21.8,23.4,0.7884,0.8131999999999999,43,43.8,15.8,17.2,15.6,11.2
22401068,2025-03-28,1610612751,1610612746,0.4,0.6,106.6,120.6,114.6,112.2,27,28.2,5,4.8,6.8,8.6,87,85,0.44499999999999995,0.5336000000000001,40,31.2,0.3698,0.41159999999999997,19.8,22.6,0.7414,0.776,42.4,40.2,18.2,16.8,13.6,10.2
22401071,2025-03-28,1610612750,1610612756,0.6,0.2,125,116.8,111.4,120.6,28.4,29.4,5.2,4,10.8,5.4,88,85.4,0.4936,0.5052,40.2,34.6,0.38039999999999996,0.3762,29.2,22,0.7936,0.8148,42.8,43.8,19,19,13,13.6
22401070,2025-03-28,1610612749,1610612752,0.4,0.4,113.2,108.8,113.8,109.8,22.6,27,5.2,4.6,8.4,9.4,82.8,89.2,0.479,0.4516,33,34.2,0.396,0.373,26.6,20,0.7971999999999999,0.7832000000000001,43,41.8,18.6,19.4,13,12
22401067,2025-03-28,1610612765,1610612739,0.6,0.4,122.6,118.4,114.2,116,28,26.6,4.2,3.8,7,7.4,88.2,90.4,0.5018,0.4974,31.8,39,0.4286,0.3548,27.2,21.2,0.7540000000000001,0.7438,43.4,40.4,20.2,16.2,11.4,9.6
22401075,2025-03-29,1610612764,1610612751,0.2,0,112.8,102.4,129,108.4,24.6,24.8,7,3.4,9.2,8.2,87.4,91.8,0.4468,0.422,37.8,43.2,0.359,0.3212,28.2,16.8,0.7568,0.6786000000000001,41.2,44.4,17.6,22,14.8,11.8
22401080,2025-03-29,1610612759,1610612738,0.8,1,125.4,122,120.2,105,29.8,29.6,4.2,5.6,10.6,8.2,90.4,89.6,0.5058,0.499,38.8,48.2,0.425,0.38760000000000006,21.8,18.2,0.8004,0.767,41.2,43.4,17.4,15,13.2,9.2
22401078,2025-03-29,1610612763,1610612747,0.6,0.2,118.8,115,115.4,122.6,26.6,25,4.6,3.4,10.2,6.6,92,88.4,0.4756,0.47620000000000007,38.2,38.2,0.35660000000000003,0.3606,20.6,20.8,0.85,0.828,44.6,41.4,20.4,21.8,12.2,11.2
22401074,2025-03-29,1610612753,1610612758,0.2,0.2,110.8,110.4,112.4,115.4,23.2,26.6,4.6,3.2,8,6.4,85.4,86.6,0.4614,0.48040000000000005,34.8,32.8,0.2978,0.35419999999999996,26,18.6,0.8202,0.8506,39.2,40,21.2,17.6,12.4,12
22401076,2025-03-29,1610612755,1610612748,0.4,0,113.6,98.4,118.2,114.2,23.2,23.2,5.8,3.8,7.8,6.6,91.2,85,0.45780000000000004,0.41900000000000004,39.8,33.4,0.3646,0.266,21.6,21,0.7482,0.8737999999999999,44.6,41.8,18.2,15.4,11.4,14.6
22401079,2025-03-29,1610612760,1610612754,0.8,0.6,130.6,125.6,110.6,117.2,29.4,33.2,7.2,4,8.6,8.8,93.6,95,0.5087999999999999,0.501,41.4,40.4,0.433,0.3928,21.2,18.4,0.8135999999999999,0.7904000000000001,47.2,42.8,15.6,17.8,9.2,12.4
22401077,2025-03-29,1610612741,1610612742,0.8,0.4,119.6,112.2,116.8,117.8,30.2,22.2,4.4,2.2,6.6,7.8,97.4,85.4,0.4624,0.507,41.4,24.2,0.3216,0.382,20.8,21.4,0.7786,0.78,49.2,37.8,17.4,17,11.8,11.8
22401087,2025-03-30,1610612755,1610612761,0.2,0.4,107.4,106.6,118,108.2,23.4,28.6,6.6,3,7.6,7.8,89.4,92.4,0.45199999999999996,0.4304,39.6,32.2,0.3306,0.3226,18.8,22.4,0.7126,0.7878000000000001,44,50.8,17.4,21.2,12.2,15
22401081,2025-03-30,1610612739,1610612746,0.8,0.8,116.2,123.6,112.8,108.4,26,28.2,3.8,5,8,9.2,93.6,84.4,0.4448,0.54,43.2,32.6,0.321,0.46099999999999997,24,22.8,0.7814,0.7842,49.2,42.4,18.4,16.8,13.2,11.4
22401085,2025-03-30,1610612740,1610612766,0.4,0.2,101.6,112.6,114,125.6,27,30.6,5.4,4.8,6.8,6.4,83.6,87.2,0.4446,0.479,29.2,37.2,0.34340000000000004,0.41019999999999995,22,15.6,0.79,0.8747999999999999,44.4,41.2,17.4,16.6,15.8,18.2
22401086,2025-03-30,1610612759,1610612744,0.6,0.6,122.4,109.4,121.2,110.4,28.4,27.6,4,3.4,9.6,7.2,89,85.8,0.4868,0.45039999999999997,39.8,40,0.43220000000000003,0.32399999999999995,24,24.4,0.7684,0.7899999999999999,38.8,43,16.8,17,10.8,11.6
22401084,2025-03-30,1610612750,1610612765,0.6,0.6,126.2,117.8,111,108.8,29.4,24.2,4.8,6.8,11.6,9.4,89.8,89,0.49420000000000003,0.495,41.4,28,0.39299999999999996,0.331,26.2,26.8,0.8200000000000001,0.7657999999999999,42.4,47.2,18.4,22.8,12.2,14.4
22401082,2025-03-30,1610612752,1610612757,0.6,0.2,116.2,110.6,110.2,119,32,22.8,3.2,4.2,8.4,7.2,90.2,92.6,0.5042,0.44279999999999997,32.4,42,0.3702,0.3298,17.6,19.4,0.7944,0.7605999999999999,41.2,45.6,16,15.6,12.6,12.8
22401088,2025-03-30,1610612756,1610612745,0.8,0.8,117.8,110,112,105.6,29.6,22.6,4,4,6.2,10,89.8,89.2,0.4826,0.4739999999999999,39.6,31.8,0.40920000000000006,0.3496,16.4,23.2,0.9198000000000001,0.623,47.2,48.4,17.8,16.8,12.6,14.4
22401083,2025-03-30,1610612749,1610612737,0.4,0.4,112.8,121.2,114.8,119.4,24,29.6,5,5.8,7.2,10.8,82.8,93,0.479,0.5025999999999999,35,40,0.3792000000000001,0.399,25.8,16.4,0.7844,0.7430000000000001,41.8,38.8,17.8,19,13.8,13
22401096,2025-03-31,1610612747,1610612745,0.6,1,108.8,119.2,115.4,104.4,24.2,25.6,3.4,4.8,8,11.6,84,89.2,0.4524,0.5065999999999999,38.4,32,0.37439999999999996,0.4058,25.2,23,0.7212,0.667,42.4,45.8,21.2,17,15.4,13.4
22401089,2025-03-31,1610612766,1610612762,0.4,0,108.6,108,112.6,123.8,26,24.4,3.8,3.2,4.6,7,90,92.2,0.44939999999999997,0.42539999999999994,33.4,39.2,0.37779999999999997,0.3154,19.2,22,0.7969999999999999,0.7802,44.4,47.6,20.8,18,12.2,18.2
22401092,2025-03-31,1610612764,1610612748,0.2,0.2,111,99.4,126.2,109.2,23.8,24.8,6.8,4,8.4,8.4,87.8,86,0.4302,0.4204,37.4,35.8,0.3454,0.30100000000000005,28.2,18.4,0.7932,0.8583999999999999,41,42,15.4,13.6,12.2,14.6
22401093,2025-03-31,1610612763,1610612738,0.6,1,123.6,123.2,118.2,104.6,29,30.2,5.2,5,9.8,7.6,92.8,91.6,0.49939999999999996,0.49000000000000005,37.8,50.8,0.3912,0.38580000000000003,19.8,18,0.8126000000000001,0.7752,43,46.6,22.2,15.8,11.6,9.6
22401095,2025-03-31,1610612742,1610612751,0.2,0.2,114.6,104.6,123.2,109,26.4,23.6,4,3.6,6.8,6.8,85.6,92.6,0.4766,0.4178,35.4,43.6,0.33740000000000003,0.3266,26,18,0.8244,0.7258000000000001,40.6,46.6,14.8,22.4,13.2,11.8
22401090,2025-03-31,1610612754,1610612758,0.8,0,117.2,104.2,111.2,120,28,23.2,5.6,3.6,7.4,6.8,85.6,84.8,0.4904,0.4600000000000001,34.4,31.6,0.36340000000000006,0.30999999999999994,24.4,20.2,0.8613999999999999,0.8106,44.2,40.8,19.8,18.6,13.2,13.8
22401091,2025-03-31,1610612753,1610612746,0.4,0.8,112.4,124,107.8,108.4,23.8,26.4,4,4.2,7.6,8.4,86.6,84.6,0.4638,0.5368,35.4,32.4,0.3068,0.47240000000000004,26.2,23.6,0.7886,0.7739999999999999,42,44.4,19.4,17,12,11.6
22401094,2025-03-31,1610612760,1610612741,0.8,0.8,131.6,127,112.2,114.8,29.6,32.4,5.2,4.6,9.4,10.6,93.6,92,0.5132,0.5156000000000001,41,39.6,0.45899999999999996,0.40680000000000005,20.8,20,0.8027999999999998,0.7922,45.4,42.8,15,17,10,10.8
22401097,2025-04-01,1610612737,1610612757,0.8,0,121.8,105.4,117.6,120.6,31.4,21.4,5,3.8,8.2,7.8,89.4,90.2,0.5006,0.4332,35.8,42.2,0.38860000000000006,0.31700000000000006,22,18.4,0.808,0.7484,44,41.2,20.2,15.4,15.2,13.6
22401100,2025-04-01,1610612763,1610612744,0.4,0.6,120.2,116.2,118,111.2,28,30,4.4,2.6,9.8,9.2,94,87.6,0.49560000000000004,0.46799999999999997,37.4,41.4,0.3672,0.3492,17.6,24.4,0.7672,0.79,44.2,43,21,17.2,11,11.8
22401099,2025-04-01,1610612741,1610612761,0.6,0.6,118.4,111.6,117.8,109,30,29.2,4.2,3.8,5.2,7.4,95.4,94.2,0.4678,0.44480000000000003,38.2,33.6,0.3534,0.34740000000000004,20.6,22,0.7609999999999999,0.7612,51.4,50.6,17.6,19.4,13.4,13.4
22401098,2025-04-01,1610612752,1610612755,0.8,0,117.8,115,106,129.8,32.2,23.6,4.8,4.2,9.6,9,88.6,89.8,0.5222,0.45439999999999997,30.8,43.8,0.4018,0.3682,17.2,23.4,0.7882,0.7564,41.6,36.4,16,16.8,12.6,13.6
22401101,2025-04-01,1610612749,1610612756,0.4,0.2,117.6,110.4,121.4,115.6,24.8,27.8,5,4.4,6.4,5.4,81,83,0.48840000000000006,0.497,35.8,34.4,0.38980000000000004,0.3892,30.8,18.8,0.7981999999999999,0.7946,39,42.8,19.6,18.6,13,14.6
22401102,2025-04-01,1610612743,1610612750,0.6,0.8,125.8,113,118.2,105.2,35.6,28,7.8,3.8,8.4,9,90,88.8,0.5238,0.47379999999999994,33.4,44.2,0.3778,0.383,25.8,16.6,0.7430000000000001,0.6916,44.8,42.8,15.8,15,13.6,11.6
22401105,2025-04-02,1610612764,1610612758,0,0,104.8,104,125.8,119,21.8,23.2,5.2,2.8,9.4,6.6,86,84,0.4208,0.46180000000000004,36.6,31.6,0.33340000000000003,0.3174,26,20.8,0.772,0.7828000000000002,39.8,40.8,15.8,18.2,14,13.6
22401108,2025-04-02,1610612760,1610612765,1,0.6,135.2,116.6,107.6,110.4,31.6,25.2,5.2,6.6,9.8,7.6,93.2,91,0.5254000000000001,0.4748,40.2,31,0.4852,0.3508,22.2,26,0.7844,0.7657999999999999,46.8,47.2,15,21.8,10.8,11.8
22401111,2025-04-02,1610612746,1610612740,0.8,0.2,115.4,114.8,107,130,24.6,29.2,7,4.2,6.2,5.6,82.6,86.6,0.5006,0.5178,32.8,33.8,0.3966,0.3998,25.2,17.4,0.7856,0.6988000000000001,45,42.4,19.2,22.4,12,16.6
22401104,2025-04-02,1610612754,1610612766,0.8,0.2,112.4,109.4,106.8,120.6,27.8,28.8,5.6,4.2,7.8,7.6,87.2,87.8,0.4739999999999999,0.4584,35.6,36.8,0.3402,0.3786,19.6,17,0.9046,0.873,44.6,41.8,17.4,14.8,13.4,16.8
22401110,2025-04-02,1610612743,1610612759,0.4,0.2,127.4,113.6,121,120.6,36.2,25.6,8.2,3.6,8.4,9.4,90.2,91,0.5296000000000001,0.4518000000000001,34,40.4,0.3646,0.3436,27,24,0.7352,0.7526,46,41.8,17.2,16.8,14.4,10.6
22401109,2025-04-02,1610612742,1610612737,0.2,0.4,116.8,123.8,121.4,118.2,26.6,29.8,4.4,4.8,6.6,10.4,87.4,92.6,0.481,0.49440000000000006,36.2,44,0.35019999999999996,0.37700000000000006,27,20,0.7666,0.7971999999999999,43,41.6,16,20,12.2,12.2
22401106,2025-04-02,1610612738,1610612748,0.8,0.4,112.8,106.2,105.6,108.4,26.6,27.6,6,3.6,8.6,9.2,88.2,87.8,0.458,0.4572,50,34.2,0.3456,0.32220000000000004,18,17.8,0.8366,0.8148000000000002,45,45.4,15.6,15,10.8,14.6
